time	V(n004)
2.468775576618315e-02	2.661484e+00
2.469069579223896e-02	2.664357e+00
2.469458303576277e-02	2.668204e+00
2.470235752281040e-02	2.676060e+00
2.471790649690564e-02	2.692376e+00
2.474900444509614e-02	2.727230e+00
2.481120034147712e-02	2.803915e+00
2.492700601011936e-02	2.959849e+00
2.506294544086288e-02	3.146626e+00
2.524059683888966e-02	3.371884e+00
2.534553685901493e-02	3.480108e+00
2.541549849061606e-02	3.533046e+00
2.546558711381191e-02	3.559972e+00
2.550275824728037e-02	3.573325e+00
2.554245237057430e-02	3.580982e+00
2.559269593902966e-02	3.582241e+00
2.564217773643720e-02	3.573247e+00
2.572243805238066e-02	3.544069e+00
2.573845077246518e-02	3.535722e+00
2.577047621263423e-02	3.514943e+00
2.579063303426534e-02	3.500448e+00
2.580959582792277e-02	3.485587e+00
2.582114515620277e-02	3.476031e+00
2.582858758832138e-02	3.469647e+00
2.583206601279964e-02	3.466599e+00
2.583568420211979e-02	3.463381e+00
2.583929994399820e-02	3.460121e+00
2.585617276833853e-02	3.444391e+00
2.587280904721162e-02	3.428017e+00
2.590435483902362e-02	3.394769e+00
2.596744642264760e-02	3.321550e+00
2.609256623095958e-02	3.164150e+00
2.623706410067039e-02	2.982506e+00
2.639835985282356e-02	2.801543e+00
2.649561963358776e-02	2.716474e+00
2.656148776062715e-02	2.676425e+00
2.660902062163625e-02	2.657465e+00
2.664443672890334e-02	2.649462e+00
2.668526441785683e-02	2.646761e+00
2.673146422340563e-02	2.651315e+00
2.678245308609134e-02	2.666466e+00
2.685558578466512e-02	2.700278e+00
2.686339508448416e-02	2.704921e+00
2.687901368412224e-02	2.715729e+00
2.689390778035041e-02	2.726701e+00
2.690911031969523e-02	2.738671e+00
2.692532443026741e-02	2.752141e+00
2.693322907391468e-02	2.758977e+00
2.693753544097548e-02	2.762810e+00
2.694174000467455e-02	2.766617e+00
2.694597875921716e-02	2.770517e+00
2.695275926343816e-02	2.776878e+00
2.696196071743766e-02	2.785745e+00
2.697719435982739e-02	2.801061e+00
2.700608077495038e-02	2.832172e+00
2.706385360519636e-02	2.901122e+00
2.717939926568832e-02	3.053645e+00
2.732269714618958e-02	3.249424e+00
2.750597543013043e-02	3.483022e+00
2.761361787811150e-02	3.595142e+00
2.768498943138748e-02	3.649741e+00
2.773594607155629e-02	3.677397e+00
2.777370844240019e-02	3.691092e+00
2.781302907185792e-02	3.698730e+00
2.786462017376277e-02	3.700042e+00
2.791359852829271e-02	3.691169e+00
2.799305477532166e-02	3.662323e+00
2.800891638018996e-02	3.654082e+00
2.804063958992658e-02	3.633575e+00
2.806090716357239e-02	3.619076e+00
2.807817891236217e-02	3.605596e+00
2.809185974773765e-02	3.594310e+00
2.809938440396304e-02	3.587868e+00
2.810330740344455e-02	3.584427e+00
2.810711104611582e-02	3.581040e+00
2.811106833742407e-02	3.577462e+00
2.811898292004059e-02	3.570136e+00
2.813481208527363e-02	3.554920e+00
2.816146337698159e-02	3.527622e+00
2.821476596039752e-02	3.467586e+00
2.832137112722938e-02	3.335869e+00
2.844758183828802e-02	3.175506e+00
2.864256436791954e-02	2.945340e+00
2.875012347366846e-02	2.843352e+00
2.882145176935499e-02	2.795728e+00
2.887238187039826e-02	2.773024e+00
2.891012620093209e-02	2.762984e+00
2.894945816322076e-02	2.759136e+00
2.900100826035410e-02	2.762783e+00
2.905000194438639e-02	2.776361e+00
2.912948268249477e-02	2.814078e+00
2.916337801160229e-02	2.835722e+00
2.918640018611818e-02	2.853376e+00
2.920053845021706e-02	2.865116e+00
2.920822402231274e-02	2.871787e+00
2.921150228311892e-02	2.874702e+00
2.921408663384244e-02	2.877032e+00
2.921696545354275e-02	2.879654e+00
2.922806848527845e-02	2.890059e+00
2.924287252759272e-02	2.904613e+00
2.927248061222125e-02	2.935877e+00
2.933169678147833e-02	3.005476e+00
2.944528689655115e-02	3.153819e+00
2.957722858738370e-02	3.333474e+00
2.976835484747853e-02	3.578830e+00
2.987985818637090e-02	3.696789e+00
2.995321862704528e-02	3.753945e+00
3.000538921090327e-02	3.782768e+00
3.004397431251667e-02	3.797045e+00
3.008278239395462e-02	3.804756e+00
3.013623592388894e-02	3.806282e+00
3.018451731894129e-02	3.797699e+00
3.026285956783133e-02	3.769515e+00
3.027851127236169e-02	3.761462e+00
3.030981468142241e-02	3.741409e+00
3.033040753743404e-02	3.726796e+00
3.034758495778127e-02	3.713448e+00
3.036402121115996e-02	3.699899e+00
3.037204194982104e-02	3.693015e+00
3.037632589641796e-02	3.689239e+00
3.037985647888714e-02	3.686079e+00
3.038333092156606e-02	3.682925e+00
3.039027980692391e-02	3.676508e+00
3.039898445427233e-02	3.668282e+00
3.041207476853541e-02	3.655459e+00
3.043659962434766e-02	3.630082e+00
3.048168034014306e-02	3.579425e+00
3.057184177173387e-02	3.468316e+00
3.072832562062083e-02	3.268911e+00
3.091845669807623e-02	3.044380e+00
3.102484826884554e-02	2.943801e+00
3.109556908536258e-02	2.896672e+00
3.114612587297854e-02	2.874129e+00
3.118361619524215e-02	2.864126e+00
3.122310814955758e-02	2.860194e+00
3.127408014566967e-02	2.863692e+00
3.132328988337854e-02	2.877229e+00
3.140311574684666e-02	2.914924e+00
3.143678986432203e-02	2.936373e+00
3.146043962438602e-02	2.954482e+00
3.147464477094053e-02	2.966266e+00
3.148242501624709e-02	2.973029e+00
3.148767153777147e-02	2.977716e+00
3.149209414718603e-02	2.981739e+00
3.149641532668548e-02	2.985741e+00
3.150485008643295e-02	2.993737e+00
3.151779861432290e-02	3.006413e+00
3.153584194868068e-02	3.024992e+00
3.157192861739623e-02	3.065189e+00
3.164327734144658e-02	3.153578e+00
3.178597478954727e-02	3.345706e+00
3.195040397350642e-02	3.565716e+00
3.209824980768691e-02	3.740414e+00
3.218924469666807e-02	3.824428e+00
3.225167073986130e-02	3.865910e+00
3.229701289993907e-02	3.886915e+00
3.233129965497855e-02	3.896982e+00
3.237386535385742e-02	3.902889e+00
3.241580760295357e-02	3.901872e+00
3.246837827796625e-02	3.889641e+00
3.255356010195926e-02	3.854801e+00
3.256521859522490e-02	3.848258e+00
3.258853558175619e-02	3.832435e+00
3.260567461965468e-02	3.819865e+00
3.262194630319626e-02	3.807063e+00
3.263332976394926e-02	3.797660e+00
3.264038184188593e-02	3.791631e+00
3.264462446463058e-02	3.787922e+00
3.264850893023284e-02	3.784473e+00
3.265251705617388e-02	3.780870e+00
3.265632698165701e-02	3.777397e+00
3.266253216603646e-02	3.771651e+00
3.266947263074049e-02	3.765091e+00
3.268098398152914e-02	3.753863e+00
3.270244633390292e-02	3.731852e+00
3.274435664963392e-02	3.685321e+00
3.282817728109592e-02	3.582948e+00
3.297885841815715e-02	3.389649e+00
3.315759575790996e-02	3.172545e+00
3.327668310636513e-02	3.053047e+00
3.335387042916650e-02	2.996617e+00
3.340834279306931e-02	2.969561e+00
3.344847461069399e-02	2.957124e+00
3.348634215181526e-02	2.951492e+00
3.352709066841723e-02	2.951440e+00
3.356392311338576e-02	2.957524e+00
3.362384221190852e-02	2.977395e+00
3.366355102420749e-02	2.996725e+00
3.369667968087818e-02	3.017330e+00
3.371590171442610e-02	3.031082e+00
3.373346067578071e-02	3.044853e+00
3.374736199278223e-02	3.056400e+00
3.375491488859177e-02	3.062925e+00
3.375866036911147e-02	3.066242e+00
3.376191226192967e-02	3.069166e+00
3.376529410063922e-02	3.072249e+00
3.377205777805833e-02	3.078549e+00
3.378558513289653e-02	3.091635e+00
3.381263984257295e-02	3.119632e+00
3.386674926192579e-02	3.181778e+00
3.397213220061667e-02	3.316601e+00
3.409376781709837e-02	3.480584e+00
3.430541965395632e-02	3.753684e+00
3.442010029097524e-02	3.876423e+00
3.449507630181965e-02	3.935341e+00
3.454822402159127e-02	3.964880e+00
3.458746785191654e-02	3.979455e+00
3.462587165967743e-02	3.987314e+00
3.467359806195216e-02	3.989441e+00
3.471680164055315e-02	3.983209e+00
3.478699962938807e-02	3.959615e+00
3.483205637175695e-02	3.936908e+00
3.486050005701038e-02	3.918547e+00
3.488074734589155e-02	3.903620e+00
3.489917190717444e-02	3.888942e+00
3.490790381787007e-02	3.881625e+00
3.491520585837363e-02	3.875306e+00
3.491804349561102e-02	3.872806e+00
3.492062486348309e-02	3.870503e+00
3.492345625589172e-02	3.867953e+00
3.492762931710282e-02	3.864141e+00
3.493597543952504e-02	3.856356e+00
3.494910994330630e-02	3.843653e+00
3.497537895086882e-02	3.816629e+00
3.502791696599385e-02	3.757270e+00
3.513299299624391e-02	3.626748e+00
3.526123604909299e-02	3.462344e+00
3.546049396912755e-02	3.224160e+00
3.556814637561893e-02	3.120508e+00
3.563952309677756e-02	3.071921e+00
3.569048290712361e-02	3.048546e+00
3.572824743278221e-02	3.038016e+00
3.576756670886463e-02	3.033670e+00
3.581916270808654e-02	3.036667e+00
3.586813923172734e-02	3.049621e+00
3.594759255361597e-02	3.084598e+00
3.595670161334870e-02	3.089878e+00
3.597491973281416e-02	3.102387e+00
3.599069506770874e-02	3.113986e+00
3.600610617061981e-02	3.126098e+00
3.601912475917666e-02	3.136860e+00
3.602619955775153e-02	3.142930e+00
3.603095957242770e-02	3.147120e+00
3.603545444799258e-02	3.151145e+00
3.603913384416230e-02	3.154486e+00
3.604305158195645e-02	3.158099e+00
3.605033577120006e-02	3.164945e+00
3.605987969155804e-02	3.174179e+00
3.607829203514580e-02	3.192891e+00
3.611511672232132e-02	3.233425e+00
3.618876609667235e-02	3.323728e+00
3.632282674788372e-02	3.502920e+00
3.648179134946054e-02	3.715412e+00
3.663560399059172e-02	3.898481e+00
3.672938195188399e-02	3.986256e+00
3.679334909498311e-02	4.029329e+00
3.683967683011693e-02	4.051040e+00
3.687425808828953e-02	4.061346e+00
3.691563776461595e-02	4.067184e+00
3.695989173951596e-02	4.066192e+00
3.701160408178934e-02	4.054296e+00
3.709542042723379e-02	4.020171e+00
3.710747771881135e-02	4.013432e+00
3.713159230196648e-02	3.997115e+00
3.714890871782494e-02	3.984421e+00
3.716536175356459e-02	3.971467e+00
3.717663233623181e-02	3.962145e+00
3.718371299451209e-02	3.956084e+00
3.718791374932643e-02	3.952406e+00
3.719172900883195e-02	3.949014e+00
3.719982503149695e-02	3.941672e+00
3.721420168072279e-02	3.928152e+00
3.722707932493684e-02	3.915483e+00
3.725143299883353e-02	3.890137e+00
3.730014034662691e-02	3.834863e+00
3.739755504221367e-02	3.713640e+00
3.753697692319984e-02	3.534640e+00
3.773954915927868e-02	3.292840e+00
3.784487243948573e-02	3.192135e+00
3.791503495091359e-02	3.144964e+00
3.796524762603498e-02	3.122218e+00
3.800250340614082e-02	3.111987e+00
3.804214379430809e-02	3.107699e+00
3.809258075075599e-02	3.110708e+00
3.814199033860340e-02	3.123863e+00
3.822213535798531e-02	3.159258e+00
3.823106983149333e-02	3.164452e+00
3.824893877850936e-02	3.176752e+00
3.826463554329388e-02	3.188307e+00
3.827989655873690e-02	3.200306e+00
3.829281281782088e-02	3.210983e+00
3.829985957964181e-02	3.217026e+00
3.830465100045204e-02	3.221243e+00
3.830920442342444e-02	3.225317e+00
3.831268991368161e-02	3.228480e+00
3.831662094237279e-02	3.232101e+00
3.832373938483544e-02	3.238782e+00
3.833304917149526e-02	3.247775e+00
3.835153413739558e-02	3.266528e+00
3.838850406919624e-02	3.307155e+00
3.846244393279754e-02	3.397649e+00
3.859551117580089e-02	3.575139e+00
3.875400103307792e-02	3.786532e+00
3.890803441292762e-02	3.969445e+00
3.900191513706296e-02	4.057081e+00
3.906593881108224e-02	4.100024e+00
3.911230255253193e-02	4.121624e+00
3.914690882125442e-02	4.131839e+00
3.918827184396505e-02	4.137555e+00
3.923258431507926e-02	4.136431e+00
3.928427492202801e-02	4.124389e+00
3.936805666837167e-02	4.090052e+00
3.937982558508321e-02	4.083452e+00
3.940336341850630e-02	4.067499e+00
3.942052672576320e-02	4.054914e+00
3.943688119173384e-02	4.042039e+00
3.944828885864882e-02	4.032606e+00
3.945536226475183e-02	4.026551e+00
3.945960670582908e-02	4.022835e+00
3.946348008327925e-02	4.019391e+00
3.946758785962424e-02	4.015690e+00
3.947143810862253e-02	4.012173e+00
3.947780104920685e-02	4.006265e+00
3.948509739930706e-02	3.999343e+00
3.949715045492228e-02	3.987526e+00
3.951974290788125e-02	3.964174e+00
3.956424422476090e-02	3.914207e+00
3.965324685852022e-02	3.804209e+00
3.980729872941229e-02	3.605406e+00
3.999276712986109e-02	3.380781e+00
4.010534906552219e-02	3.269610e+00
4.017926002107533e-02	3.217039e+00
4.023176446496863e-02	3.191644e+00
4.027057498829034e-02	3.179972e+00
4.030924410965853e-02	3.174778e+00
4.035733527763896e-02	3.176074e+00
4.040174351725758e-02	3.185801e+00
4.047387788372456e-02	3.213677e+00
4.048834896761799e-02	3.221361e+00
4.051729113540485e-02	3.240164e+00
4.053646466564993e-02	3.253898e+00
4.055328636395458e-02	3.267063e+00
4.056951801914520e-02	3.280541e+00
4.057768648717237e-02	3.287611e+00
4.058198533465319e-02	3.291436e+00
4.058534958392736e-02	3.294477e+00
4.058862396251482e-02	3.297479e+00
4.059517271968973e-02	3.303585e+00
4.060330203359544e-02	3.311333e+00
4.061467376160964e-02	3.322542e+00
4.063554299066009e-02	3.344172e+00
4.067226421544608e-02	3.385314e+00
4.074570666501806e-02	3.476618e+00
4.089259156416202e-02	3.673320e+00
4.106359383396738e-02	3.897982e+00
4.120213882619914e-02	4.055915e+00
4.128875869675974e-02	4.131792e+00
4.134872152107783e-02	4.169211e+00
4.139247228765986e-02	4.187896e+00
4.142787349751557e-02	4.197248e+00
4.146541274528384e-02	4.201553e+00
4.150695416570574e-02	4.199709e+00
4.155967355062454e-02	4.186638e+00
4.164509178008187e-02	4.150516e+00
4.165530147839791e-02	4.144678e+00
4.167572087502999e-02	4.130686e+00
4.169210942085341e-02	4.118628e+00
4.170774263832169e-02	4.106335e+00
4.171952069783418e-02	4.096616e+00
4.172648694457651e-02	4.090665e+00
4.173100241033953e-02	4.086717e+00
4.173525842012365e-02	4.082936e+00
4.173886260573567e-02	4.079692e+00
4.174271143310184e-02	4.076176e+00
4.175040631807056e-02	4.069012e+00
4.176036256172495e-02	4.059469e+00
4.177964004098002e-02	4.040061e+00
4.181819499949014e-02	3.998072e+00
4.189530491651038e-02	3.905200e+00
4.203044727288605e-02	3.730506e+00
4.219315425683856e-02	3.524661e+00
4.233451758028244e-02	3.369909e+00
4.242246956082141e-02	3.296543e+00
4.248318776590704e-02	3.261310e+00
4.252742866805887e-02	3.244405e+00
4.256248578967265e-02	3.236782e+00
4.260138615049477e-02	3.234198e+00
4.264317262421286e-02	3.238110e+00
4.269580109662773e-02	3.253215e+00
4.276841380080418e-02	3.285870e+00
4.277731912783445e-02	3.291082e+00
4.279512978189499e-02	3.303283e+00
4.281070167673057e-02	3.314697e+00
4.282628344216217e-02	3.326912e+00
4.284026380381448e-02	3.338451e+00
4.284755298478745e-02	3.344702e+00
4.285235546879032e-02	3.348932e+00
4.285678852090828e-02	3.352904e+00
4.286479716370851e-02	3.360234e+00
4.287039935134562e-02	3.365479e+00
4.287649427111959e-02	3.371294e+00
4.288610257626767e-02	3.380721e+00
4.290371170772464e-02	3.398777e+00
4.293716334171161e-02	3.435649e+00
4.300406660968556e-02	3.517322e+00
4.313787314563345e-02	3.695019e+00
4.329978554285002e-02	3.910024e+00
4.345367819212100e-02	4.091943e+00
4.354749340152808e-02	4.178953e+00
4.361148103823937e-02	4.221494e+00
4.365782182759498e-02	4.242814e+00
4.369241215391124e-02	4.252826e+00
4.373378579126070e-02	4.258308e+00
4.377806097672646e-02	4.256935e+00
4.382976543792788e-02	4.244599e+00
4.391356923810940e-02	4.209827e+00
4.392473013380929e-02	4.203528e+00
4.394705192520907e-02	4.188356e+00
4.396392281597382e-02	4.175982e+00
4.398009714688501e-02	4.163261e+00
4.399186936190589e-02	4.153534e+00
4.399892346214370e-02	4.147498e+00
4.400329246320364e-02	4.143672e+00
4.400731375378032e-02	4.140094e+00
4.401119287489252e-02	4.136598e+00
4.401494699163881e-02	4.133169e+00
4.402071459094224e-02	4.127822e+00
4.402691478237709e-02	4.121964e+00
4.403706853048703e-02	4.112094e+00
4.405579403608697e-02	4.093051e+00
4.409156918870989e-02	4.053911e+00
4.416311949395572e-02	3.967518e+00
4.430622010444737e-02	3.782203e+00
4.446931727505138e-02	3.575905e+00
4.460925478229323e-02	3.423003e+00
4.469653364314066e-02	3.350439e+00
4.475687074868229e-02	3.315529e+00
4.480086460495185e-02	3.298763e+00
4.483609506567767e-02	3.291106e+00
4.487430992909907e-02	3.288540e+00
4.491597300420419e-02	3.292387e+00
4.496864725783468e-02	3.307453e+00
4.504235613808704e-02	3.340585e+00
4.505114710548679e-02	3.345733e+00
4.506872904028628e-02	3.357795e+00
4.508427548954071e-02	3.369197e+00
4.509975241898392e-02	3.381331e+00
4.511365775013782e-02	3.392805e+00
4.512092200798586e-02	3.399032e+00
4.512573878528126e-02	3.403272e+00
4.513020844955594e-02	3.407275e+00
4.513436639599484e-02	3.411053e+00
4.513842669438665e-02	3.414802e+00
4.514590069136362e-02	3.421840e+00
4.515600329926699e-02	3.431637e+00
4.517434429656719e-02	3.450310e+00
4.521102629116759e-02	3.490707e+00
4.528439028036839e-02	3.580528e+00
4.542160288436122e-02	3.762955e+00
4.558252882006795e-02	3.975622e+00
4.573216567387019e-02	4.150310e+00
4.582399726572380e-02	4.233944e+00
4.588688869150877e-02	4.274876e+00
4.593252929083171e-02	4.295361e+00
4.596663246387163e-02	4.304898e+00
4.600833185434216e-02	4.310090e+00
4.605146528412339e-02	4.308443e+00
4.610359382823120e-02	4.295623e+00
4.618807249564515e-02	4.260024e+00
4.619852634486139e-02	4.254066e+00
4.621943404329387e-02	4.239776e+00
4.623593399553012e-02	4.227649e+00
4.625173547457496e-02	4.215223e+00
4.626358190306550e-02	4.205442e+00
4.627058096297904e-02	4.199458e+00
4.627505771114367e-02	4.195539e+00
4.627924498781916e-02	4.191816e+00
4.628276559254029e-02	4.188646e+00
4.628638316495592e-02	4.185347e+00
4.629132133439837e-02	4.180783e+00
4.629668796732260e-02	4.175738e+00
4.630579739538598e-02	4.166955e+00
4.632232252028778e-02	4.150339e+00
4.635537277009137e-02	4.114703e+00
4.642147326969856e-02	4.036035e+00
4.655367426891294e-02	3.865553e+00
4.670724924014680e-02	3.668469e+00
4.686183620662145e-02	3.492641e+00
4.695597460930748e-02	3.409343e+00
4.702013991974388e-02	3.369435e+00
4.706659382836917e-02	3.350069e+00
4.710126271049937e-02	3.341536e+00
4.714258407273134e-02	3.337860e+00
4.718704293350835e-02	3.341175e+00
4.723867914304892e-02	3.355738e+00
4.732237429296327e-02	3.395802e+00
4.735710156119945e-02	3.418403e+00
4.738396682410297e-02	3.439419e+00
4.739532835500842e-02	3.449030e+00
4.740316336579668e-02	3.455976e+00
4.741047303134329e-02	3.462628e+00
4.741562356711806e-02	3.467412e+00
4.742127860858086e-02	3.472764e+00
4.742795568786154e-02	3.479207e+00
4.743670374518907e-02	3.487864e+00
4.745177851975355e-02	3.503378e+00
4.748121711989512e-02	3.535664e+00
4.754009432017826e-02	3.606595e+00
4.765784872074456e-02	3.761365e+00
4.782369016122953e-02	3.982114e+00
4.798683274325498e-02	4.178245e+00
4.808495258006318e-02	4.271718e+00
4.815128579102135e-02	4.317138e+00
4.819911171772885e-02	4.339819e+00
4.823473014220515e-02	4.350525e+00
4.827542528594071e-02	4.356219e+00
4.832209451978031e-02	4.355038e+00
4.837290869054381e-02	4.343221e+00
4.845529442465376e-02	4.309443e+00
4.846722414732179e-02	4.302763e+00
4.849108359265786e-02	4.286623e+00
4.850831098921000e-02	4.273997e+00
4.852479178467693e-02	4.261017e+00
4.853626449644850e-02	4.251521e+00
4.854336173245550e-02	4.245437e+00
4.854760732010890e-02	4.241714e+00
4.855145673532837e-02	4.238285e+00
4.855958854214004e-02	4.230895e+00
4.857391219971084e-02	4.217391e+00
4.858670491234370e-02	4.204772e+00
4.861084561719740e-02	4.179581e+00
4.865903935480474e-02	4.124713e+00
4.875542683001941e-02	4.004131e+00
4.889486122414007e-02	3.824481e+00
4.912220000366891e-02	3.552819e+00
4.922067265389380e-02	3.459954e+00
4.928719614938920e-02	3.416817e+00
4.933514178087636e-02	3.395836e+00
4.937084276380221e-02	3.386418e+00
4.941148395892175e-02	3.382236e+00
4.945834450872788e-02	3.385160e+00
4.950908746546311e-02	3.398836e+00
4.959135969411472e-02	3.435365e+00
4.959995896244085e-02	3.440398e+00
4.961715749909312e-02	3.452309e+00
4.963272218834529e-02	3.463810e+00
4.964765091523332e-02	3.475563e+00
4.966013345556863e-02	3.485881e+00
4.966706904215745e-02	3.491823e+00
4.967196312443891e-02	3.496124e+00
4.967672075553722e-02	3.500375e+00
4.968007384387754e-02	3.503412e+00
